84,7,13,20,79,75,57,85,21,15,10,35,71,32,44,28,97,49,90,90,12,45,66,21,87,31,48,14,78,26,80,45,14,71,1,16,26,77,74,70,9,32,25,13,72,13,46,83,95,7,46,30,8,57,45,6,43,82,99,87,47,58,30,28,20,5,48,40,17,59,79,38,53,26,2,68,15,48,63,83,26,38,57,81,10,38,67,13,40,94,37,27,54,77,41,63,68,24,96,60,33,26,37,75,31,42,69,92,32,39,82,49,83,91,43,35,77,44,16,74,61,72,50,48,45,13,14,42,82,2,84,5,16,14,8,16,7,61,82,94,50,20,17,12,13,98,19,94,75,64,40,24,46,82,41,31,88,19,43,43,56,77,82,73,91,97,23,2,52,54,8,90,32,57,79,59,58,9,75,97,30,53,3,65,85,59,48,17,58,38,19,61,65,1,27,75,92,32,83,20,31
64,5,23,81,59,52,74,60,94,7,24,56,95,20,11,67,23,82,95,37,59,97,17,93,59,93,72,34,54,14,59,45,64,29,92,59,25,36,57,55,37,12,93,12,27,89,4,50,39,23,88,49,71,52,70,93,53,71,50,96,35,21,45,60,45,71,64,75,4,6,78,11,11,58,54,69,4,4,26,89,48,97,82,9,20,35,32,85,40,61,11,7,18,90,58,46,47,16,33,53,65,91,10,5,33,40,69,70,95,63,47,67,88,81,92,50,17,39,20,24,87,47,83,98,94,81,30,99,62,46,86,84,85,67,35,42,43,70,53,71,99,29,62,4,17,27,57,50,96,52,58,97,28,68,37,4,5,88,51,97,11,79,38,98,65,74,2,77,64,26,11,20,32,74,63,9,70,1,90,51,5,53,88,15,59,42,72,13,13,96,92,86,7,23,63,89,12,32,71,33,29
22,46,14,2,14,28,4,33,67,12,27,60,21,34,97,6,28,82,71,51,18,71,1,19,44,2,79,19,50,59,87,39,70,56,5,67,56,29,15,95,37,77,99,18,50,19,63,60,96,14,98,86,32,49,4,43,32,4,15,1,78,12,73,16,40,44,38,23,24,41,3,20,28,82,68,68,43,61,19,44,65,11,42,14,73,79,5,38,80,15,68,38,80,14,82,59,80,47,79,72,43,72,76,54,57,63,24,59,59,53,22,66,43,67,19,3,20,76,29,95,84,97,9,38,98,20,82,25,73,77,77,35,95,12,29,29,30,88,67,58,82,22,39,94,8,1,43,5,80,65,92,52,89,31,4,80,59,7,2,84,72,13,11,88,62,75,51,53,30,65,77,67,77,61,38,65,82,24,77,80,43,82,7,98,28,81,39,82,74,44,12,19,14,29,28,35,41,31,6,14,12
22,43,60,85,12,49,38,98,76,52,18,72,32,6,12,16,97,87,29,95,20,70,38,56,36,8,86,32,86,94,83,16,34,32,78,91,35,12,41,37,14,16,50,10,33,5,15,56,76,87,61,22,17,6,7,6,81,17,11,38,80,88,47,19,3,21,4,9,74,66,86,71,81,97,5,99,19,34,78,4,5,26,70,70,71,41,77,31,89,16,9,77,8,88,67,37,23,96,7,57,56,2,85,53,39,94,67,35,68,81,63,65,81,31,76,99,6,60,95,86,85,47,5,53,78,1,45,43,62,62,35,40,88,30,87,22,49,29,5,34,73,83,2,95,73,84,42,50,19,92,91,43,31,20,86,78,63,28,1,35,12,34,90,2,35,80,78,49,4,32,85,8,66,82,14,63,40,3,68,80,78,21,66,84,41,6,71,63,45,10,42,44,37,33,15,35,37,61,11,48,30
81,9,84,35,71,90,69,53,24,38,95,89,97,46,88,51,43,11,83,23,52,65,44,69,81,75,14,68,60,90,69,43,3,92,41,32,67,29,39,20,38,46,9,80,75,6,90,27,57,38,57,39,25,79,75,87,35,26,94,29,41,38,16,57,51,25,1,4,48,68,40,27,96,18,55,2,33,92,62,47,56,38,25,96,50,8,83,39,61,9,54,71,44,24,97,44,78,15,81,26,16,60,91,43,85,38,4,22,83,70,2,81,53,54,2,8,36,20,3,83,53,4,43,82,27,98,53,84,33,32,18,11,83,15,77,14,67,55,53,71,63,98,15,25,73,45,13,19,41,35,41,33,28,26,2,3,16,93,6,69,77,12,33,94,77,47,89,45,23,35,35,10,80,86,16,12,93,58,95,81,85,66,81,46,99,72,27,67,89,5,4,81,23,82,96,55,99,17,48,47,97
74,70,8,75,43,30,60,97,5,32,81,49,37,67,85,80,30,87,67,25,99,28,52,44,90,2,74,78,44,47,88,88,5,11,73,9,99,62,28,18,39,88,4,20,18,2,58,25,18,41,38,84,68,23,63,69,52,24,92,52,92,81,16,64,51,76,38,83,91,86,1,47,15,31,30,56,39,60,82,33,80,4,32,54,14,49,15,55,35,3,41,97,30,5,61,18,75,11,17,14,66,54,97,81,41,29,11,15,29,42,53,57,46,47,94,66,48,25,55,77,50,53,77,93,97,28,7,58,89,97,31,85,95,37,59,92,29,65,71,34,44,13,63,28,23,50,44,9,19,19,73,92,5,12,43,59,52,18,23,89,4,91,23,72,62,43,47,86,67,81,87,99,62,36,67,99,35,25,35,16,3,79,30,17,42,67,64,89,58,41,88,66,40,84,82,27,92,9,2,87,99
14,15,15,79,50,39,50,28,73,66,45,59,81,30,62,21,59,1,31,71,63,4,19,53,23,53,57,8,1,20,83,58,77,68,61,85,79,80,18,35,75,36,51,58,55,15,46,65,69,53,93,6,84,46,5,30,88,54,36,5,1,10,6,10,1,45,94,2,88,53,69,90,76,43,41,43,55,71,11,31,6,71,55,51,59,79,8,46,86,27,93,37,75,44,80,51,20,2,41,23,99,8,36,47,50,42,90,61,18,78,69,68,26,89,79,95,85,66,94,44,56,71,35,73,56,35,23,79,94,24,33,4,83,67,70,85,50,40,54,74,93,93,60,31,88,60,80,6,21,65,81,17,35,23,65,73,46,47,97,26,59,94,70,24,43,70,72,25,88,31,91,22,35,69,34,98,93,74,32,63,26,85,84,66,43,35,20,66,80,89,77,13,63,96,7,10,79,57,95,83,61
75,23,65,84,96,6,16,50,1,59,13,40,50,92,40,43,54,38,60,8,87,49,52,41,73,85,60,26,78,76,55,48,62,30,17,3,64,10,3,90,98,18,21,39,15,68,71,21,65,75,5,76,20,10,41,96,11,95,57,70,69,39,23,53,62,16,14,99,31,12,9,3,15,33,91,75,68,70,81,79,16,82,96,12,66,29,93,53,70,81,85,51,90,38,74,85,86,45,93,56,60,52,54,25,77,2,25,70,12,81,37,24,10,64,17,92,72,40,82,95,56,2,66,76,71,58,63,57,5,91,32,96,65,54,40,9,24,90,80,66,6,21,13,25,10,85,3,68,69,32,2,34,67,87,25,30,47,78,44,80,30,1,62,49,83,38,35,21,55,55,44,91,54,52,71,71,77,44,16,40,40,4,74,94,63,43,2,99,37,7,26,3,58,24,6,17,36,15,19,94,49
42,37,23,25,19,88,61,13,41,45,44,8,20,85,72,62,95,39,20,70,17,53,25,68,83,85,29,54,31,34,74,74,66,98,32,61,86,83,30,69,74,60,48,95,2,98,21,54,49,54,98,68,5,43,8,73,47,55,50,72,87,2,79,75,98,32,50,5,24,26,93,15,51,45,83,6,95,5,46,62,54,42,10,64,47,6,41,52,89,85,3,80,60,67,89,21,59,44,91,95,10,50,75,13,53,13,5,1,49,62,48,43,12,45,6,75,77,64,51,88,79,68,91,95,1,35,83,21,54,65,81,6,68,50,94,57,45,54,4,57,90,90,59,85,85,76,53,97,72,42,83,78,10,86,97,46,21,86,61,21,22,39,46,67,40,86,83,60,47,4,35,66,81,80,2,95,63,79,7,71,8,3,64,44,99,50,67,96,92,41,16,21,95,45,88,42,59,29,82,71,51
56,2,70,21,45,36,91,18,80,8,17,30,65,53,72,32,54,66,52,98,56,2,71,98,24,59,59,76,2,27,92,75,22,97,59,56,19,19,96,93,4,72,6,9,53,45,43,68,26,23,97,94,44,25,33,40,54,74,41,68,62,82,72,78,85,83,1,46,31,92,41,17,67,16,66,18,63,58,36,41,34,33,70,96,54,34,37,26,71,2,45,97,10,92,84,9,88,11,32,26,53,42,69,6,75,48,94,27,84,20,40,74,86,53,31,60,70,40,7,64,85,53,33,13,13,78,84,65,93,10,66,41,11,16,50,20,13,17,5,17,90,89,65,18,8,90,40,71,82,23,65,95,42,74,5,54,58,84,69,54,58,73,17,25,55,1,52,17,80,13,52,32,78,66,95,40,70,70,50,26,20,72,81,70,34,19,6,6,20,78,81,21,25,16,6,60,61,79,41,58,78
36,8,26,38,73,79,57,57,91,83,23,71,96,63,57,38,76,90,81,43,18,9,77,95,11,21,38,25,31,60,11,30,56,79,80,3,73,7,16,93,56,27,86,51,59,83,50,59,9,15,14,50,51,98,17,54,92,12,41,62,60,23,26,49,25,94,79,95,84,50,34,98,45,60,31,36,71,64,57,94,64,40,32,89,25,30,33,49,26,14,15,19,46,53,97,65,18,27,77,32,54,12,71,8,34,71,62,22,41,96,76,50,74,31,70,27,18,59,26,15,59,80,40,67,57,28,56,67,84,13,84,60,4,38,19,75,14,53,97,31,26,78,75,78,77,85,67,41,3,94,88,52,81,18,61,97,70,65,39,5,42,77,1,92,70,66,29,14,90,56,71,15,72,75,78,77,98,11,81,39,11,68,95,85,76,64,46,60,94,70,20,19,25,25,44,25,10,26,67,65,98
65,13,82,20,72,37,45,9,10,27,6,53,28,71,60,41,86,6,73,81,65,80,75,64,25,6,23,91,93,9,22,78,43,91,21,17,56,37,81,42,4,4,9,56,53,95,43,78,43,84,62,2,39,67,99,70,9,7,27,25,5,63,13,67,83,87,84,50,46,71,43,65,52,19,44,52,80,59,77,90,34,90,38,63,4,35,92,44,86,95,65,19,14,92,2,53,33,19,25,94,4,29,1,50,21,37,79,99,18,97,18,67,54,95,40,12,78,86,67,26,8,59,82,96,76,78,13,83,17,63,31,57,70,74,23,79,65,93,16,8,19,81,55,38,62,77,39,11,96,7,29,33,48,61,25,79,33,7,10,89,97,11,99,50,45,70,15,72,97,59,54,28,78,32,48,77,6,11,79,71,18,87,59,56,17,99,35,70,57,8,71,77,52,18,45,93,40,85,7,83,94
46,84,10,54,84,76,40,50,93,19,83,98,61,29,62,66,62,86,58,64,56,55,15,44,60,1,45,18,85,79,82,21,24,1,21,56,47,52,36,78,65,40,91,28,81,70,97,21,51,74,23,70,51,96,74,86,81,73,73,95,1,85,87,30,12,89,55,78,30,51,74,30,95,95,67,58,27,9,87,86,83,76,22,19,76,57,4,87,34,61,29,56,83,50,32,49,52,5,94,6,24,3,28,46,95,58,39,75,59,65,84,19,30,89,16,2,47,96,97,28,12,72,44,86,64,40,36,58,12,51,21,72,43,48,8,80,50,8,55,12,48,96,83,58,47,35,10,53,91,35,51,13,81,29,24,86,87,68,41,37,54,58,47,15,24,65,38,62,24,31,52,72,78,93,10,16,63,74,49,84,77,47,33,88,52,87,66,94,81,8,46,96,77,47,67,18,70,47,34,40,5
1,9,30,49,21,32,90,38,43,30,98,15,77,1,31,19,82,97,52,74,28,62,9,20,32,70,75,61,15,17,92,14,9,10,16,53,25,54,4,78,38,70,94,4,23,93,32,61,1,61,30,98,22,41,97,42,25,43,62,24,53,28,91,24,51,67,21,86,34,80,72,15,4,3,52,55,38,69,72,27,13,91,49,65,52,11,64,79,93,30,98,6,45,4,11,13,42,99,62,74,78,73,73,85,21,10,13,20,49,8,22,79,96,97,55,47,86,59,16,95,44,52,61,53,99,64,47,7,75,67,60,80,87,9,29,88,33,84,68,76,3,50,65,46,87,27,1,12,84,86,63,13,94,34,90,93,16,2,96,32,24,26,98,77,30,91,31,9,53,53,33,62,44,90,81,36,24,85,82,11,23,18,53,36,12,12,32,88,48,85,9,50,40,75,96,2,55,87,27,78,24
3,61,8,72,64,53,74,52,27,32,65,48,45,60,45,2,84,30,14,85,57,76,68,45,37,35,32,75,83,68,43,60,24,18,18,12,69,97,8,26,37,70,17,50,82,91,30,28,24,60,7,57,35,67,38,86,94,79,23,7,61,34,30,62,88,20,90,73,92,53,12,10,86,84,44,19,23,59,47,92,29,34,43,12,13,61,37,60,98,81,97,34,3,52,92,80,98,99,83,41,73,97,21,87,47,65,43,20,25,33,81,34,45,41,51,11,8,17,87,97,28,15,84,6,32,69,50,29,53,78,54,8,25,31,50,40,72,72,57,8,64,84,41,90,53,66,51,26,77,64,87,19,56,91,65,89,32,20,45,98,10,99,30,64,40,57,91,60,81,83,40,9,92,63,43,50,17,96,64,85,39,72,48,2,87,56,64,45,78,25,48,43,60,14,71,83,20,40,98,17,56
43,98,32,36,41,2,15,42,13,67,13,42,39,28,37,90,14,57,62,46,77,91,43,68,92,42,81,85,89,60,4,1,82,20,86,1,47,73,33,33,3,99,91,72,39,37,24,80,67,15,24,86,95,60,47,26,11,27,31,49,44,24,57,91,27,31,25,73,38,58,71,70,77,10,99,99,57,2,38,10,37,54,37,15,80,79,75,59,28,82,73,25,3,92,80,79,15,78,38,34,16,49,26,67,25,63,30,32,93,37,58,74,67,60,72,42,77,74,84,28,95,48,27,34,82,20,9,42,1,99,83,72,42,87,38,75,6,97,71,94,78,13,82,91,32,89,49,89,9,50,67,19,74,86,33,13,75,8,46,60,37,38,8,44,80,15,60,83,78,13,15,26,95,25,14,26,40,75,21,28,52,96,82,75,58,4,89,67,57,8,31,58,37,69,54,21,69,11,5,44,94
70,16,35,85,74,31,49,77,58,95,6,54,72,51,97,14,23,13,53,87,35,6,57,49,92,61,1,38,38,5,94,38,79,54,49,7,24,53,48,66,90,15,39,32,20,30,75,13,27,62,80,31,77,77,66,59,69,80,51,98,11,2,74,34,92,21,65,59,3,4,50,80,36,35,18,90,64,22,30,45,19,14,21,78,13,9,21,51,35,93,94,41,15,93,79,20,3,8,45,22,19,50,81,72,33,73,62,97,50,83,71,11,49,65,65,25,66,79,97,25,26,36,29,42,71,18,39,83,10,29,91,42,10,36,47,93,13,98,55,88,31,57,10,25,80,43,58,70,21,3,50,60,8,18,79,96,44,53,66,16,37,94,94,81,73,79,18,81,67,60,20,28,98,14,91,54,22,20,48,55,22,9,35,70,52,48,2,61,62,50,71,13,59,63,15,6,85,18,15,12,9
69,10,67,93,53,21,36,53,14,68,94,83,62,29,15,67,42,28,90,88,57,30,43,44,56,45,41,1,16,52,75,56,85,69,48,9,80,97,77,29,10,21,74,43,8,75,19,70,30,53,81,21,88,91,89,67,85,90,26,2,13,21,24,6,15,58,36,43,13,30,48,13,49,8,68,16,73,40,50,26,18,3,35,2,4,89,45,27,15,69,47,54,73,96,30,35,40,66,62,65,32,21,8,16,77,97,16,92,29,27,76,55,2,50,43,79,25,69,12,92,58,81,13,58,80,64,93,37,59,6,73,54,79,90,2,93,97,14,85,66,93,87,44,11,17,39,87,28,38,18,84,47,20,52,2,87,24,25,50,5,57,66,28,84,85,61,84,94,11,33,12,29,3,19,77,46,46,25,39,92,9,86,81,6,68,21,9,14,12,88,16,48,93,67,70,81,86,29,6,93,11
57,40,8,23,4,68,39,60,95,52,14,8,81,46,51,35,56,20,33,63,58,33,16,10,41,42,9,60,62,6,68,41,4,26,20,58,74,89,18,89,98,15,91,43,9,63,4,2,56,49,92,97,29,64,52,61,98,53,66,86,91,42,33,77,38,17,40,43,58,98,47,11,20,80,46,67,61,94,88,2,65,52,17,47,84,84,36,98,23,72,1,85,45,16,22,79,55,60,94,55,46,16,33,77,7,92,10,79,94,37,79,44,76,95,79,64,75,57,36,41,81,79,24,77,58,99,68,79,7,68,69,56,50,53,83,18,8,76,26,25,80,76,76,34,86,57,99,46,88,99,66,59,16,22,10,99,9,67,57,61,63,41,9,8,30,66,45,41,47,52,45,61,68,16,23,26,49,25,62,56,88,33,88,28,85,74,79,24,51,20,91,66,88,64,47,98,29,77,58,67,65
75,54,3,99,9,49,3,67,75,99,64,30,27,21,99,18,39,96,34,9,55,6,24,82,18,90,50,2,18,50,76,9,91,83,68,95,94,49,44,17,72,64,11,97,50,70,91,46,57,76,31,76,96,97,6,18,44,40,97,97,79,84,54,55,81,64,28,56,42,10,93,20,84,20,47,27,67,16,34,31,85,19,87,76,27,89,72,89,23,8,39,37,70,52,8,60,51,88,28,14,72,59,47,69,55,22,7,31,32,52,33,77,41,30,26,36,93,47,46,52,56,30,39,86,31,41,69,30,39,43,85,97,22,32,62,39,25,71,62,69,42,76,43,82,88,24,11,24,56,59,46,45,99,39,48,12,83,94,6,6,1,88,85,30,88,86,70,52,84,18,64,3,59,57,54,28,22,67,29,80,53,33,57,21,64,12,74,80,88,26,28,38,39,33,53,46,96,6,81,79,96
82,58,58,95,54,58,15,52,68,71,31,19,26,50,3,95,32,48,23,98,20,54,8,28,82,51,87,19,53,51,32,9,16,18,70,70,79,46,68,34,12,2,31,37,54,82,17,64,33,27,93,37,20,1,84,81,56,28,34,15,87,33,86,46,46,65,34,45,10,90,42,18,97,22,45,33,59,76,2,12,92,5,96,97,90,71,47,99,78,43,6,82,63,98,73,56,68,83,29,59,3,59,37,92,71,97,41,13,7,29,49,68,36,81,61,6,91,10,35,11,83,66,45,20,39,9,50,51,80,20,12,96,53,13,21,14,25,32,99,83,87,48,81,44,71,29,67,21,59,47,36,81,36,54,41,48,52,57,53,39,2,68,51,74,71,31,99,76,30,23,10,5,36,32,71,33,97,70,73,13,24,29,6,88,74,86,43,75,37,27,26,54,18,46,49,6,6,77,57,47,46
26,94,63,75,59,72,38,36,3,97,68,52,75,52,13,31,90,66,78,1,78,8,57,44,46,14,12,90,5,20,29,28,44,44,47,62,65,4,80,90,5,69,69,46,42,94,48,30,61,97,20,81,90,49,17,59,16,67,28,51,68,28,94,11,92,17,10,52,24,36,23,92,6,8,19,49,15,27,81,47,46,41,80,67,67,79,80,58,11,40,81,18,61,28,65,41,78,82,1,59,62,20,21,27,96,64,68,92,32,23,61,66,81,61,4,14,63,34,73,74,48,23,5,55,54,91,96,13,92,99,11,77,78,73,78,57,31,60,83,64,21,58,54,49,47,8,69,54,43,62,20,44,22,69,30,14,88,68,92,81,89,57,69,6,62,14,23,86,25,82,35,69,40,84,31,50,41,70,91,50,32,17,91,83,82,94,42,20,9,63,7,97,57,29,33,80,10,97,1,13,5
32,48,59,42,16,61,85,59,32,10,41,93,61,31,21,27,17,50,65,79,98,64,30,79,30,36,61,34,66,68,73,59,31,82,83,51,14,80,37,6,43,17,18,27,88,86,42,87,87,87,43,28,89,44,99,62,7,55,33,37,2,85,67,1,75,22,64,34,57,33,16,14,35,12,11,81,41,32,84,81,57,49,76,83,35,47,11,62,31,34,6,8,97,90,16,36,30,11,42,43,12,28,66,67,31,89,36,91,47,28,16,77,45,1,32,16,78,24,50,35,3,50,5,34,81,80,23,6,78,6,59,61,55,97,80,12,86,46,8,1,47,16,16,11,28,48,57,51,51,46,76,42,45,94,84,48,53,79,88,87,2,21,50,76,15,18,75,69,26,71,12,69,41,68,89,17,2,61,24,19,63,90,6,10,46,16,8,56,30,98,58,99,20,77,43,40,34,18,96,69,95
90,88,34,94,69,22,35,49,72,3,91,86,4,54,89,53,11,59,52,19,22,2,85,50,69,25,30,94,58,93,22,47,69,61,47,22,26,83,97,68,83,96,60,50,25,15,43,46,39,67,69,59,3,61,4,56,54,99,27,54,57,44,75,58,90,14,69,80,82,57,88,54,65,63,86,14,62,96,72,29,95,35,90,70,73,31,24,56,45,41,35,33,14,60,95,55,69,86,4,81,81,26,83,24,56,26,46,24,79,26,15,8,52,37,58,40,46,76,86,96,27,82,97,33,93,63,89,27,97,6,46,73,60,9,22,34,69,3,87,67,12,57,14,64,93,98,18,99,14,53,42,66,25,83,11,44,40,34,47,66,78,44,70,43,13,37,7,55,17,57,58,46,21,24,45,22,88,47,22,51,62,61,4,13,60,22,66,8,35,73,3,57,41,73,79,98,71,42,6,79,92
6,53,90,40,36,68,95,23,4,72,69,76,85,51,14,68,24,92,18,30,87,57,51,66,46,93,55,94,48,40,22,58,10,32,10,6,81,17,16,60,52,75,50,11,41,29,66,8,77,13,86,56,6,84,29,92,39,17,91,92,92,22,40,49,68,67,75,28,74,78,20,97,87,50,61,49,90,98,2,25,24,6,53,25,87,89,96,13,79,77,42,3,59,74,65,51,16,94,26,47,12,33,67,55,1,82,87,65,15,71,19,45,83,35,33,92,6,56,35,98,98,77,91,2,22,62,99,50,57,67,64,59,35,89,86,68,34,86,99,34,90,93,63,10,60,44,4,51,23,53,20,87,9,53,45,70,59,68,26,83,3,11,8,2,62,91,24,18,65,57,2,97,88,15,69,95,38,66,79,69,70,40,5,44,99,53,57,41,28,71,67,29,66,79,5,49,75,80,62,6,43
57,75,56,17,11,20,72,75,12,27,49,15,71,64,89,10,28,79,81,71,79,40,70,19,75,8,22,35,98,58,15,86,31,18,76,25,85,20,50,18,80,15,1,74,38,71,33,68,63,29,66,78,71,11,38,14,85,46,87,45,95,60,35,98,74,25,6,97,97,97,22,73,8,22,98,15,17,92,39,2,55,57,19,5,48,82,71,48,22,17,20,97,10,18,5,92,72,15,26,99,13,37,7,76,98,93,20,96,14,62,34,85,79,9,46,28,76,27,20,70,7,77,63,22,96,33,81,86,38,15,87,20,44,94,35,65,78,45,4,57,19,27,76,23,94,28,70,79,44,67,77,50,33,17,74,24,78,50,23,76,73,91,17,91,21,16,21,81,5,66,4,85,3,32,79,11,48,26,61,16,27,62,35,18,88,24,19,3,67,49,57,59,10,45,10,82,87,71,25,75,55
89,76,62,14,6,34,95,65,34,2,63,64,65,88,76,87,43,55,97,50,88,79,31,65,36,63,77,16,37,75,53,98,70,3,87,62,36,64,41,96,91,2,60,82,14,35,34,49,17,46,88,78,93,49,15,30,78,6,56,71,35,58,7,83,99,18,23,25,39,91,36,85,1,53,24,57,24,41,81,91,28,14,7,22,59,10,11,79,25,23,56,27,26,72,48,21,71,2,12,9,94,84,97,47,59,44,95,36,2,90,64,80,81,88,19,72,73,39,68,49,61,1,52,25,80,96,53,20,1,60,9,67,50,44,69,92,57,78,43,16,67,64,11,68,27,4,45,15,61,94,85,92,72,49,34,97,72,21,17,12,98,90,49,52,21,62,28,53,82,68,10,24,79,88,52,52,8,81,12,13,24,52,10,23,20,57,44,36,28,11,94,84,98,82,68,65,82,94,65,15,3
80,53,19,80,70,94,51,53,6,88,11,4,64,82,39,97,48,82,42,45,78,24,2,27,11,57,24,56,57,79,28,82,87,41,71,35,79,95,71,94,1,71,41,69,35,71,16,58,91,39,12,55,1,68,84,12,48,6,12,59,3,51,95,42,88,15,37,21,25,11,82,12,40,65,28,57,69,3,83,90,35,16,17,83,50,74,48,67,90,58,36,70,81,64,42,40,89,25,20,45,84,73,4,88,25,84,4,85,99,45,4,75,28,69,54,93,27,8,28,31,89,65,88,15,29,30,57,83,5,83,51,76,24,40,44,93,56,23,33,3,50,46,87,5,77,51,92,90,55,31,75,98,60,46,1,5,44,39,64,69,55,14,91,93,57,74,61,41,41,43,80,22,16,46,49,92,91,21,45,91,59,55,62,37,80,68,61,26,61,94,51,9,42,36,97,75,83,49,60,23,31
57,61,25,28,49,2,18,4,13,57,20,63,11,36,59,95,59,60,81,7,73,26,66,82,45,60,70,11,46,89,25,98,85,20,54,30,87,90,59,88,47,27,83,54,48,12,44,4,31,43,58,75,17,80,49,63,37,17,24,75,73,21,71,45,77,49,12,22,32,46,61,37,61,20,16,23,11,41,54,36,41,4,14,37,52,66,90,66,16,23,41,45,43,33,9,26,89,91,96,97,81,86,50,33,37,9,97,27,38,12,50,12,99,77,38,53,50,5,20,74,7,71,25,14,18,91,75,55,84,48,77,20,97,89,56,16,34,86,70,5,71,54,97,40,20,56,9,83,85,72,98,10,89,42,4,34,34,2,16,66,87,36,71,62,37,43,11,84,32,5,43,57,77,43,14,52,87,57,88,4,37,47,84,39,55,46,26,20,83,30,93,70,18,74,46,86,68,93,56,70,72
16,31,4,83,56,29,73,97,18,54,45,37,62,41,46,87,61,50,87,11,94,62,88,60,97,72,84,6,48,26,51,55,46,42,69,80,66,34,85,10,63,70,54,65,59,61,27,11,40,21,5,96,36,68,60,36,77,78,94,73,24,93,51,25,40,90,71,52,73,7,48,53,12,38,95,48,19,29,20,51,8,42,91,8,63,18,1,74,13,80,16,63,81,33,58,92,40,99,62,78,27,58,68,15,44,74,96,32,94,76,81,29,2,17,86,41,18,93,4,88,43,10,38,2,43,38,4,89,49,57,75,14,83,77,76,6,64,27,70,20,40,42,20,44,40,62,95,17,31,68,64,9,35,53,87,84,2,30,16,42,12,73,39,99,56,7,85,39,88,60,52,29,50,79,38,13,8,27,77,68,46,90,91,23,46,12,6,63,73,92,71,88,89,10,32,54,60,88,67,66,10
73,82,20,69,6,74,21,26,18,81,73,57,23,65,90,72,33,3,41,2,32,47,59,63,42,11,64,43,99,45,31,46,94,74,52,1,33,16,76,35,38,2,64,64,49,15,98,4,22,37,2,98,37,87,49,92,69,94,76,19,74,26,90,48,95,38,19,48,17,33,91,52,68,34,31,63,83,90,44,63,23,21,16,38,21,83,18,90,75,91,49,65,91,64,20,48,54,82,11,76,78,45,14,21,76,49,49,28,69,38,93,48,59,46,3,81,45,69,13,64,27,80,84,95,25,28,42,3,19,41,26,25,13,68,85,25,22,67,93,79,38,78,41,36,36,49,3,85,28,38,54,4,56,53,79,99,97,86,52,44,89,13,14,68,51,56,95,89,28,26,62,62,90,10,17,96,85,34,10,89,50,37,69,30,8,75,74,73,73,51,86,59,11,72,45,72,56,67,82,87,97
2,39,69,30,20,78,30,36,4,97,45,31,1,84,95,27,74,62,28,39,49,63,15,48,25,22,78,84,72,50,39,43,45,83,57,87,77,75,27,8,71,38,52,90,35,84,62,56,33,33,55,95,66,58,1,39,48,72,20,73,61,26,56,80,85,94,97,52,81,29,9,86,29,72,1,42,16,18,23,2,67,70,1,80,75,54,15,57,31,68,86,58,60,74,60,90,60,75,3,35,68,96,15,7,89,41,18,46,43,47,40,25,17,84,95,33,68,28,60,30,41,3,79,98,97,78,57,84,4,18,6,69,11,68,12,31,41,64,47,8,96,52,67,99,20,44,70,1,10,83,63,72,53,85,93,44,61,64,47,77,12,61,83,10,1,12,54,39,56,68,12,72,69,93,48,85,67,87,28,5,31,44,5,8,77,28,76,87,99,31,20,79,58,64,38,66,63,77,46,86,2
26,30,21,40,50,43,77,30,25,18,19,62,86,13,12,96,19,42,38,18,73,56,5,73,34,44,77,30,20,9,91,90,70,90,44,72,61,76,33,86,59,97,12,82,12,97,7,72,47,39,81,85,92,10,41,30,78,76,52,63,23,72,9,7,53,34,53,26,44,90,44,54,68,18,98,83,16,40,60,12,87,33,28,51,92,92,74,84,58,25,73,42,70,3,15,35,94,74,51,33,92,23,36,50,57,40,5,29,78,85,21,28,95,78,16,1,3,49,86,74,11,78,47,46,63,72,18,37,58,6,96,9,93,72,76,61,41,60,95,39,15,53,9,91,46,41,56,86,92,57,48,38,72,94,41,76,72,44,33,68,83,2,26,49,97,95,82,61,43,57,58,31,35,73,45,7,34,44,41,67,40,35,2,94,48,67,54,95,63,52,53,11,82,87,48,9,93,74,55,5,53
96,66,4,36,49,98,93,83,13,39,97,12,87,29,4,47,33,73,67,74,16,39,40,33,24,72,68,73,66,55,44,43,23,53,27,95,32,6,46,49,52,23,2,94,3,36,92,9,31,72,35,62,59,85,92,65,57,10,2,1,83,42,88,50,52,34,98,63,23,62,78,48,76,30,76,94,6,23,18,75,95,11,3,69,39,13,13,10,53,78,84,95,32,53,61,33,26,4,8,55,40,44,51,68,57,22,83,95,82,3,92,38,64,25,57,37,28,67,11,41,57,3,94,98,93,51,92,17,60,44,36,12,98,98,45,56,93,8,27,9,45,80,50,6,29,69,48,94,34,55,44,16,66,36,91,66,75,88,13,38,55,3,13,77,35,49,2,81,23,2,47,46,49,83,7,96,93,78,54,42,11,41,71,65,98,20,55,67,52,15,12,72,75,91,61,42,74,66,83,48,17
